order_id,order_date,customer_id,customer_name,segment,region,country,category,sub_category,sales,quantity,discount,profit
ORD-2024-11818,2025-02-28,CUST-1064,Emma Watson 30,Home Office,North America,United States,Office Supplies,Paper,1345.77,6,0.05,476.13
ORD-2024-11819,2024-11-22,CUST-1107,Alex Rivera 24,Home Office,Europe,Spain,Technology,Accessories,1366.8,3,0.0,520.69
ORD-2024-11820,2024-02-04,CUST-1043,Olivia Brown 11,Home Office,North America,Canada,Furniture,Tables,677.07,5,0.1,42.83
ORD-2024-11821,2024-01-29,CUST-1126,Charlotte Thomas 91,Corporate,North America,United States,Technology,Accessories,1942.88,4,0.2,603.87
ORD-2024-11822,2024-01-31,CUST-1123,Charlotte Thomas 40,Consumer,Europe,United Kingdom,Furniture,Furnishings,611.27,1,0.2,119.83
ORD-2024-11823,2024-10-12,CUST-1121,Liam Smith 96,Corporate,Asia Pacific,India,Technology,Laptops,564.38,2,0.15,203.46
ORD-2024-11824,2025-02-10,CUST-1036,Liam Smith 38,Consumer,Asia Pacific,Australia,Technology,Printers,221.54,1,0.0,43.89
ORD-2024-11825,2024-07-14,CUST-1134,James Taylor 13,Home Office,Latin America,Brazil,Technology,Printers,577.39,7,0.15,186.85
ORD-2024-11826,2024-03-27,CUST-1014,Liam Smith 5,Consumer,Asia Pacific,Australia,Furniture,Tables,945.73,2,0.2,115.45
ORD-2024-11827,2024-07-28,CUST-1139,Charlotte Thomas 4,Consumer,Asia Pacific,India,Furniture,Furnishings,284.74,1,0.0,42.42
ORD-2024-11828,2024-03-10,CUST-1085,Charlotte Thomas 2,Consumer,Latin America,Brazil,Office Supplies,Art,22.03,1,0.3,7.39
ORD-2024-11829,2024-03-23,CUST-1023,Emma Watson 27,Home Office,Latin America,Chile,Technology,Monitors,1051.55,2,0.3,260.22
ORD-2024-11830,2024-03-13,CUST-1047,Emma Watson 4,Corporate,Asia Pacific,Singapore,Office Supplies,Art,1601.28,8,0.0,593.82
ORD-2024-11831,2024-10-07,CUST-1017,Mia Martinez 1,Corporate,Asia Pacific,Singapore,Technology,Printers,445.71,3,0.05,151.49
ORD-2024-11832,2024-05-30,CUST-1033,Liam Smith 47,Consumer,North America,Canada,Technology,Laptops,1811.52,4,0.2,393.95
ORD-2024-11833,2024-02-12,CUST-1036,Alex Rivera 75,Corporate,Asia Pacific,India,Furniture,Desks,315.28,1,0.05,58.29
ORD-2024-11834,2024-08-03,CUST-1090,Sophia Wilson 13,Consumer,Europe,Spain,Furniture,Chairs,1885.31,5,0.3,304.36
ORD-2024-11835,2025-05-11,CUST-1034,Noah Davis 45,Home Office,Asia Pacific,Singapore,Technology,Printers,265.24,2,0.0,77.91
ORD-2024-11836,2024-02-26,CUST-1081,Benjamin Anderson 75,Consumer,Europe,Spain,Office Supplies,Art,869.43,5,0.3,332.12
ORD-2024-11837,2024-10-01,CUST-1105,Noah Davis 62,Home Office,Latin America,Chile,Office Supplies,Art,275.13,8,0.15,137.49
ORD-2024-11838,2025-04-09,CUST-1002,Benjamin Anderson 68,Corporate,Asia Pacific,India,Furniture,Chairs,1473.49,4,0.15,315.58
ORD-2024-11839,2024-10-12,CUST-1022,Charlotte Thomas 15,Home Office,North America,Canada,Furniture,Furnishings,2054.34,3,0.0,282.34
ORD-2024-11840,2024-01-23,CUST-1012,James Taylor 74,Home Office,Europe,Spain,Office Supplies,Binders,1197.4,6,0.05,339.56
ORD-2024-11841,2024-05-17,CUST-1130,James Taylor 35,Corporate,North America,United States,Technology,Laptops,5639.76,7,0.1,1232.74
ORD-2024-11842,2024-04-05,CUST-1037,Alex Rivera 22,Consumer,Europe,United Kingdom,Office Supplies,Art,524.16,3,0.0,161.33
ORD-2024-11843,2024-06-17,CUST-1000,Olivia Brown 98,Consumer,North America,United States,Technology,Smartphones,5711.88,7,0.05,1989.56
ORD-2024-11844,2025-01-15,CUST-1103,Mia Martinez 31,Home Office,North America,United States,Technology,Monitors,1639.9,2,0.0,349.35
ORD-2024-11845,2024-07-26,CUST-1000,Alex Rivera 75,Consumer,Latin America,Chile,Office Supplies,Binders,434.49,3,0.3,151.35
ORD-2024-11846,2025-04-23,CUST-1116,Charlotte Thomas 87,Home Office,Latin America,Chile,Office Supplies,Appliances,16.59,1,0.2,7.28
ORD-2024-11847,2024-06-21,CUST-1076,Benjamin Anderson 11,Home Office,Latin America,Mexico,Furniture,Tables,233.71,1,0.0,54.75
ORD-2024-11848,2025-02-21,CUST-1131,Noah Davis 88,Consumer,Europe,Spain,Technology,Smartphones,3762.71,4,0.15,642.0
ORD-2024-11849,2024-02-19,CUST-1133,Emma Watson 41,Consumer,Asia Pacific,Singapore,Furniture,Furnishings,741.66,5,0.05,181.38
ORD-2024-11850,2024-04-06,CUST-1066,Alex Rivera 9,Corporate,Europe,France,Technology,Accessories,566.34,1,0.15,130.49
ORD-2024-11851,2025-04-28,CUST-1147,Charlotte Thomas 77,Corporate,Asia Pacific,Singapore,Furniture,Tables,381.21,1,0.0,23.53
ORD-2024-11852,2024-03-11,CUST-1068,Alex Rivera 18,Home Office,North America,United States,Technology,Laptops,4044.7,5,0.0,757.67
ORD-2024-11853,2025-04-01,CUST-1100,Liam Smith 5,Home Office,Asia Pacific,Japan,Furniture,Bookcases,1444.88,3,0.15,137.96
ORD-2024-11854,2025-04-12,CUST-1091,Olivia Brown 53,Corporate,Europe,United Kingdom,Furniture,Tables,315.25,5,0.0,25.82
ORD-2024-11855,2024-02-18,CUST-1143,Liam Smith 71,Home Office,Asia Pacific,Japan,Office Supplies,Paper,244.71,2,0.3,61.91
ORD-2024-11856,2024-11-19,CUST-1083,Sophia Wilson 73,Consumer,Asia Pacific,India,Technology,Smartphones,474.18,3,0.05,77.69
ORD-2024-11857,2024-08-06,CUST-1104,Alex Rivera 7,Consumer,Europe,Italy,Technology,Monitors,567.04,2,0.0,97.78
ORD-2024-11858,2025-03-26,CUST-1044,Olivia Brown 17,Home Office,Latin America,Brazil,Furniture,Chairs,575.28,5,0.2,111.07
ORD-2024-11859,2024-01-06,CUST-1127,James Taylor 56,Corporate,Europe,France,Furniture,Tables,2079.17,5,0.3,177.85
ORD-2024-11860,2024-03-14,CUST-1112,James Taylor 29,Home Office,Asia Pacific,India,Technology,Smartphones,5490.81,6,0.05,833.02
ORD-2024-11861,2024-09-12,CUST-1052,Noah Davis 63,Consumer,Asia Pacific,Australia,Furniture,Furnishings,1310.41,2,0.15,327.39
ORD-2024-11862,2024-09-30,CUST-1043,Liam Smith 41,Consumer,Europe,Spain,Office Supplies,Binders,83.7,1,0.2,26.58
ORD-2024-11863,2024-08-02,CUST-1099,Sophia Wilson 90,Corporate,Europe,United Kingdom,Furniture,Chairs,5217.57,8,0.15,1150.27
ORD-2024-11864,2024-08-14,CUST-1130,Noah Davis 80,Corporate,Latin America,Mexico,Technology,Laptops,3243.67,4,0.1,498.75
ORD-2024-11865,2024-07-30,CUST-1027,Benjamin Anderson 39,Home Office,Latin America,Mexico,Technology,Laptops,1967.07,5,0.05,446.33
ORD-2024-11866,2024-06-06,CUST-1107,James Taylor 71,Consumer,North America,United States,Technology,Accessories,7576.95,7,0.1,2281.8
ORD-2024-11867,2025-01-19,CUST-1091,Liam Smith 46,Corporate,Europe,Germany,Furniture,Bookcases,1301.54,2,0.0,91.39
ORD-2024-11868,2024-12-29,CUST-1126,Olivia Brown 70,Home Office,North America,United States,Furniture,Desks,345.07,7,0.05,38.42
ORD-2024-11869,2024-06-21,CUST-1073,Benjamin Anderson 65,Consumer,North America,Canada,Office Supplies,Art,826.1,7,0.15,229.57
ORD-2024-11870,2025-01-31,CUST-1004,Sophia Wilson 13,Consumer,North America,United States,Technology,Laptops,6682.77,6,0.1,1329.99
ORD-2024-11871,2025-01-18,CUST-1071,Emma Watson 93,Consumer,Europe,Germany,Technology,Printers,1066.52,7,0.0,379.63
ORD-2024-11872,2024-05-02,CUST-1127,Liam Smith 13,Home Office,Latin America,Brazil,Technology,Laptops,1246.72,4,0.0,372.36
ORD-2024-11873,2024-10-08,CUST-1012,Emma Watson 12,Corporate,North America,United States,Technology,Accessories,11079.68,8,0.0,2328.68
ORD-2024-11874,2025-01-19,CUST-1127,Emma Watson 76,Corporate,Latin America,Brazil,Office Supplies,Paper,1478.36,7,0.05,632.99
ORD-2024-11875,2025-04-26,CUST-1090,Charlotte Thomas 97,Consumer,Asia Pacific,Japan,Office Supplies,Storage,1362.56,8,0.2,406.86
ORD-2024-11876,2024-07-05,CUST-1002,Emma Watson 10,Consumer,Latin America,Mexico,Technology,Accessories,1665.5,2,0.0,446.58
ORD-2024-11877,2024-03-26,CUST-1142,Benjamin Anderson 87,Corporate,North America,Canada,Technology,Printers,651.15,1,0.3,134.58
ORD-2024-11878,2024-02-27,CUST-1106,Emma Watson 55,Consumer,North America,Canada,Technology,Laptops,8499.58,7,0.1,2297.27
ORD-2024-11879,2025-01-31,CUST-1030,Benjamin Anderson 26,Corporate,Asia Pacific,Australia,Technology,Printers,2654.4,2,0.0,518.98
ORD-2024-11880,2024-05-26,CUST-1140,Alex Rivera 87,Home Office,Asia Pacific,Singapore,Furniture,Furnishings,154.58,3,0.3,15.67
ORD-2024-11881,2025-03-20,CUST-1075,Olivia Brown 99,Consumer,Europe,Spain,Technology,Laptops,1895.13,2,0.35,-94.76
ORD-2024-11882,2025-02-08,CUST-1098,Charlotte Thomas 86,Corporate,Asia Pacific,India,Furniture,Tables,467.32,1,0.15,98.22
ORD-2024-11883,2024-12-15,CUST-1091,Emma Watson 56,Home Office,North America,United States,Office Supplies,Storage,531.84,3,0.0,157.72
ORD-2024-11884,2025-01-11,CUST-1029,James Taylor 39,Consumer,Latin America,Brazil,Technology,Printers,5310.12,4,0.05,1279.71
ORD-2024-11885,2025-04-26,CUST-1133,Noah Davis 21,Corporate,Europe,Germany,Office Supplies,Appliances,587.98,3,0.1,213.17
ORD-2024-11886,2024-05-29,CUST-1128,Emma Watson 29,Consumer,North America,Canada,Technology,Printers,1865.96,2,0.0,427.49
ORD-2024-11887,2024-04-27,CUST-1011,Liam Smith 13,Corporate,North America,Canada,Furniture,Bookcases,3051.43,7,0.3,330.04
ORD-2024-11888,2024-12-31,CUST-1062,Olivia Brown 86,Home Office,Asia Pacific,Australia,Furniture,Furnishings,106.24,1,0.1,5.67
ORD-2024-11889,2024-03-01,CUST-1070,Mia Martinez 54,Corporate,Europe,Spain,Office Supplies,Appliances,258.62,2,0.35,-12.93
ORD-2024-11890,2024-10-09,CUST-1086,Sophia Wilson 96,Consumer,Europe,Italy,Technology,Printers,8212.8,6,0.0,1507.02
ORD-2024-11891,2024-10-30,CUST-1095,Charlotte Thomas 64,Home Office,North America,Canada,Furniture,Bookcases,116.25,1,0.3,24.69
ORD-2024-11892,2024-08-24,CUST-1041,Olivia Brown 94,Corporate,North America,United States,Furniture,Bookcases,2032.29,6,0.1,273.49
ORD-2024-11893,2024-08-24,CUST-1119,Liam Smith 5,Corporate,North America,Canada,Technology,Smartphones,587.34,1,0.2,156.21
ORD-2024-11894,2024-07-04,CUST-1098,Noah Davis 97,Home Office,Latin America,Chile,Office Supplies,Binders,119.21,1,0.05,27.34
ORD-2024-11895,2024-06-11,CUST-1078,Olivia Brown 68,Consumer,Europe,Spain,Furniture,Chairs,2857.68,6,0.3,405.23
ORD-2024-11896,2024-04-02,CUST-1098,Alex Rivera 21,Home Office,Europe,France,Furniture,Tables,3750.2,7,0.05,857.67
ORD-2024-11897,2024-04-05,CUST-1142,Benjamin Anderson 39,Consumer,Latin America,Mexico,Furniture,Bookcases,851.65,8,0.3,194.58
ORD-2024-11898,2024-12-15,CUST-1052,Liam Smith 62,Consumer,Europe,France,Technology,Monitors,8645.29,7,0.15,2199.29
ORD-2024-11899,2024-03-11,CUST-1091,Charlotte Thomas 17,Consumer,Latin America,Chile,Office Supplies,Art,763.27,7,0.3,311.59
ORD-2024-11900,2025-02-12,CUST-1067,Benjamin Anderson 67,Corporate,Europe,United Kingdom,Technology,Accessories,4276.22,4,0.1,647.88
ORD-2024-11901,2025-02-07,CUST-1006,Benjamin Anderson 78,Consumer,Latin America,Brazil,Office Supplies,Art,903.02,6,0.2,411.89
ORD-2024-11902,2024-08-07,CUST-1065,Alex Rivera 41,Consumer,Asia Pacific,India,Furniture,Chairs,4097.41,8,0.15,787.26
ORD-2024-11903,2024-06-25,CUST-1065,Liam Smith 56,Consumer,North America,United States,Office Supplies,Storage,115.57,3,0.15,30.4
ORD-2024-11904,2024-07-25,CUST-1033,Mia Martinez 94,Consumer,Europe,Germany,Office Supplies,Binders,132.88,3,0.15,30.69
ORD-2024-11905,2025-01-24,CUST-1019,Mia Martinez 48,Home Office,Latin America,Mexico,Office Supplies,Paper,412.23,2,0.15,102.77
ORD-2024-11906,2025-02-03,CUST-1075,Liam Smith 79,Home Office,Asia Pacific,Japan,Furniture,Bookcases,3796.02,7,0.2,609.99
ORD-2024-11907,2024-01-17,CUST-1095,Liam Smith 14,Corporate,North America,United States,Office Supplies,Binders,115.33,3,0.3,37.36
ORD-2024-11908,2025-05-07,CUST-1145,Benjamin Anderson 2,Consumer,Asia Pacific,Australia,Office Supplies,Art,148.94,2,0.0,48.66
ORD-2024-11909,2024-01-13,CUST-1018,Mia Martinez 60,Consumer,Europe,Germany,Furniture,Desks,345.82,1,0.1,64.69
ORD-2024-11910,2025-04-26,CUST-1008,Noah Davis 75,Consumer,Europe,United Kingdom,Furniture,Tables,797.51,5,0.15,132.0
ORD-2024-11911,2025-03-12,CUST-1028,Mia Martinez 21,Home Office,Asia Pacific,India,Furniture,Desks,589.53,1,0.2,55.69
ORD-2024-11912,2024-10-15,CUST-1008,James Taylor 97,Corporate,Asia Pacific,Japan,Technology,Accessories,5726.46,6,0.0,1859.5
ORD-2024-11913,2024-04-22,CUST-1057,Liam Smith 60,Home Office,Europe,Spain,Technology,Monitors,3126.89,3,0.2,561.18
ORD-2024-11914,2024-07-17,CUST-1056,Sophia Wilson 84,Consumer,Asia Pacific,India,Technology,Laptops,7492.42,7,0.15,1863.99
ORD-2024-11915,2024-06-18,CUST-1043,Mia Martinez 22,Home Office,Asia Pacific,Singapore,Technology,Monitors,4648.44,6,0.0,1223.29
ORD-2024-11916,2024-01-01,CUST-1129,Benjamin Anderson 56,Corporate,North America,Canada,Office Supplies,Art,1739.43,7,0.0,436.41
ORD-2024-11917,2024-10-06,CUST-1002,Emma Watson 73,Consumer,North America,United States,Technology,Smartphones,6478.29,5,0.05,1975.39
ORD-2024-11918,2024-05-23,CUST-1066,Benjamin Anderson 74,Consumer,Europe,United Kingdom,Technology,Accessories,5468.62,4,0.05,1057.24
ORD-2024-11919,2025-05-05,CUST-1042,Olivia Brown 46,Consumer,North America,United States,Furniture,Bookcases,308.04,1,0.0,53.49
ORD-2024-11920,2025-01-08,CUST-1057,Sophia Wilson 37,Corporate,North America,United States,Furniture,Furnishings,1498.77,5,0.3,309.76
ORD-2024-11921,2024-11-15,CUST-1049,Olivia Brown 25,Consumer,Asia Pacific,Australia,Furniture,Desks,1482.21,3,0.0,314.78
ORD-2024-11922,2024-01-14,CUST-1088,Charlotte Thomas 96,Home Office,Europe,Germany,Technology,Accessories,2182.68,2,0.05,807.43
ORD-2024-11923,2024-01-30,CUST-1113,Sophia Wilson 97,Home Office,Latin America,Mexico,Office Supplies,Appliances,157.55,1,0.0,38.25
ORD-2024-11924,2025-05-10,CUST-1127,James Taylor 26,Consumer,Latin America,Mexico,Furniture,Furnishings,986.31,3,0.0,228.12
ORD-2024-11925,2024-07-15,CUST-1046,Charlotte Thomas 35,Home Office,North America,United States,Furniture,Bookcases,826.56,2,0.2,63.22
ORD-2024-11926,2024-07-21,CUST-1114,Emma Watson 90,Consumer,North America,Canada,Furniture,Desks,1509.37,3,0.15,333.56
ORD-2024-11927,2024-05-20,CUST-1121,Sophia Wilson 20,Home Office,Latin America,Mexico,Furniture,Chairs,1518.24,3,0.3,83.63
ORD-2024-11928,2024-11-13,CUST-1108,Emma Watson 58,Consumer,North America,United States,Office Supplies,Appliances,216.0,5,0.1,99.87
ORD-2024-11929,2024-05-18,CUST-1015,Olivia Brown 22,Home Office,North America,United States,Furniture,Desks,4170.24,6,0.0,473.57
ORD-2024-11930,2024-05-18,CUST-1053,Liam Smith 13,Home Office,North America,Canada,Technology,Smartphones,5540.23,8,0.15,2101.58
ORD-2024-11931,2024-08-24,CUST-1035,Noah Davis 60,Home Office,Europe,France,Office Supplies,Storage,649.17,3,0.0,227.54
ORD-2024-11932,2024-04-30,CUST-1065,Sophia Wilson 90,Home Office,North America,United States,Office Supplies,Paper,561.68,8,0.15,119.32
ORD-2024-11933,2024-09-09,CUST-1097,Charlotte Thomas 26,Consumer,Europe,United Kingdom,Office Supplies,Appliances,1554.08,7,0.1,355.24
ORD-2024-11934,2025-03-22,CUST-1014,Liam Smith 44,Corporate,Asia Pacific,India,Furniture,Chairs,2992.79,6,0.3,450.99
ORD-2024-11935,2025-02-05,CUST-1091,Benjamin Anderson 68,Consumer,Europe,France,Office Supplies,Art,1372.1,8,0.05,440.94
ORD-2024-11936,2024-03-29,CUST-1004,Benjamin Anderson 35,Corporate,Latin America,Brazil,Office Supplies,Appliances,1063.48,6,0.1,507.49
ORD-2024-11937,2025-03-17,CUST-1081,Sophia Wilson 11,Home Office,Latin America,Brazil,Office Supplies,Binders,308.58,6,0.0,131.61
ORD-2024-11938,2024-09-30,CUST-1046,Sophia Wilson 94,Home Office,Latin America,Brazil,Furniture,Tables,1190.88,7,0.05,199.83
ORD-2024-11939,2024-05-08,CUST-1046,Alex Rivera 12,Consumer,Europe,United Kingdom,Furniture,Chairs,637.46,3,0.2,33.33
ORD-2024-11940,2024-01-07,CUST-1106,James Taylor 22,Home Office,Latin America,Brazil,Technology,Printers,2906.41,5,0.1,1037.61
ORD-2024-11941,2024-01-27,CUST-1148,Sophia Wilson 56,Consumer,Europe,Germany,Furniture,Bookcases,374.68,1,0.3,36.09
ORD-2024-11942,2024-02-08,CUST-1012,Emma Watson 74,Consumer,Europe,France,Technology,Monitors,2733.86,3,0.05,613.67
ORD-2024-11943,2024-08-25,CUST-1023,Emma Watson 76,Consumer,Latin America,Brazil,Office Supplies,Paper,88.62,1,0.2,21.54
ORD-2024-11944,2024-09-05,CUST-1009,Sophia Wilson 52,Corporate,Latin America,Brazil,Office Supplies,Art,178.02,1,0.15,87.71
ORD-2024-11945,2025-03-21,CUST-1033,James Taylor 37,Consumer,Asia Pacific,Japan,Technology,Monitors,4121.48,8,0.05,824.18
ORD-2024-11946,2024-08-04,CUST-1023,Mia Martinez 55,Home Office,Europe,United Kingdom,Office Supplies,Paper,201.76,4,0.15,47.29
ORD-2024-11947,2024-11-25,CUST-1066,Noah Davis 92,Consumer,Latin America,Mexico,Technology,Laptops,6904.11,7,0.1,1512.04
ORD-2024-11948,2025-02-22,CUST-1073,Emma Watson 96,Consumer,Latin America,Brazil,Furniture,Tables,3045.67,7,0.2,372.8
ORD-2024-11949,2025-05-01,CUST-1107,Alex Rivera 55,Home Office,Europe,France,Office Supplies,Storage,47.89,1,0.1,22.22
ORD-2024-11950,2025-02-18,CUST-1017,Mia Martinez 42,Corporate,North America,Canada,Technology,Smartphones,8108.61,8,0.2,2464.0
ORD-2024-11951,2024-04-06,CUST-1044,Noah Davis 90,Consumer,North America,United States,Furniture,Furnishings,964.75,5,0.1,197.1
ORD-2024-11952,2024-02-09,CUST-1127,Liam Smith 29,Corporate,Asia Pacific,India,Furniture,Desks,2384.14,7,0.2,241.05
ORD-2024-11953,2024-10-18,CUST-1002,Liam Smith 46,Corporate,Asia Pacific,Australia,Furniture,Desks,327.17,1,0.1,61.39
ORD-2024-11954,2024-03-29,CUST-1050,Benjamin Anderson 56,Home Office,Asia Pacific,Japan,Office Supplies,Paper,196.02,1,0.2,59.13
ORD-2024-11955,2024-09-13,CUST-1086,Sophia Wilson 62,Home Office,Asia Pacific,Australia,Technology,Printers,3999.89,4,0.1,1380.19
ORD-2024-11956,2024-11-04,CUST-1004,Alex Rivera 75,Consumer,Latin America,Chile,Technology,Accessories,930.77,1,0.1,253.34
ORD-2024-11957,2024-11-27,CUST-1105,Emma Watson 38,Consumer,Latin America,Chile,Office Supplies,Storage,609.52,8,0.0,194.35
ORD-2024-11958,2024-07-11,CUST-1021,Benjamin Anderson 97,Corporate,Asia Pacific,India,Furniture,Tables,1442.3,3,0.3,325.05
ORD-2024-11959,2025-01-21,CUST-1059,James Taylor 71,Consumer,Asia Pacific,Singapore,Office Supplies,Paper,134.67,1,0.0,32.96
ORD-2024-11960,2024-08-31,CUST-1042,Charlotte Thomas 15,Consumer,Asia Pacific,Singapore,Technology,Printers,7019.11,7,0.0,1561.85
ORD-2024-11961,2024-04-30,CUST-1093,James Taylor 97,Corporate,North America,Canada,Technology,Laptops,7792.99,8,0.1,2951.3
ORD-2024-11962,2024-10-30,CUST-1130,Olivia Brown 28,Consumer,Latin America,Mexico,Office Supplies,Art,144.34,1,0.15,49.26
ORD-2024-11963,2025-02-09,CUST-1030,Benjamin Anderson 18,Consumer,Europe,Spain,Furniture,Tables,3667.1,5,0.0,633.9
ORD-2024-11964,2025-01-29,CUST-1131,Mia Martinez 66,Home Office,Latin America,Mexico,Technology,Monitors,985.23,1,0.15,263.73
ORD-2024-11965,2024-04-15,CUST-1146,James Taylor 27,Corporate,Europe,Italy,Office Supplies,Appliances,1485.32,8,0.15,307.79
ORD-2024-11966,2025-03-08,CUST-1080,Sophia Wilson 3,Home Office,Asia Pacific,Australia,Technology,Smartphones,959.54,1,0.1,299.36
ORD-2024-11967,2024-10-14,CUST-1108,Emma Watson 70,Corporate,Latin America,Brazil,Furniture,Tables,204.45,1,0.0,26.67
ORD-2024-11968,2024-03-24,CUST-1147,Alex Rivera 61,Consumer,Europe,Italy,Office Supplies,Paper,334.43,3,0.35,-16.72
ORD-2024-11969,2024-03-19,CUST-1107,Sophia Wilson 99,Consumer,Europe,Spain,Technology,Printers,732.75,1,0.35,-36.64
ORD-2024-11970,2025-03-01,CUST-1078,Charlotte Thomas 34,Consumer,Latin America,Chile,Furniture,Desks,290.64,4,0.0,53.74
ORD-2024-11971,2024-05-01,CUST-1083,Noah Davis 88,Home Office,North America,United States,Furniture,Bookcases,3756.35,7,0.15,207.94
ORD-2024-11972,2024-07-13,CUST-1045,Emma Watson 79,Corporate,Latin America,Brazil,Technology,Accessories,1206.95,3,0.1,251.05
ORD-2024-11973,2025-04-12,CUST-1131,Noah Davis 85,Consumer,North America,United States,Office Supplies,Paper,207.09,2,0.15,70.71
ORD-2024-11974,2025-03-16,CUST-1001,James Taylor 82,Corporate,Asia Pacific,Australia,Office Supplies,Paper,92.5,1,0.0,29.03
ORD-2024-11975,2025-03-11,CUST-1064,Charlotte Thomas 93,Home Office,Europe,Italy,Technology,Accessories,426.87,8,0.35,-21.34
ORD-2024-11976,2024-01-28,CUST-1039,James Taylor 81,Corporate,North America,Canada,Technology,Laptops,99.31,1,0.2,30.8
ORD-2024-11977,2025-03-19,CUST-1016,Mia Martinez 21,Corporate,Europe,Italy,Technology,Monitors,2775.1,3,0.35,-138.75
ORD-2024-11978,2024-05-31,CUST-1076,Benjamin Anderson 42,Consumer,North America,Canada,Technology,Monitors,3844.08,6,0.2,753.3
ORD-2024-11979,2024-11-27,CUST-1119,Noah Davis 12,Consumer,Latin America,Chile,Technology,Printers,1974.87,2,0.3,592.38
ORD-2024-11980,2025-04-02,CUST-1098,Emma Watson 22,Corporate,Latin America,Mexico,Technology,Smartphones,2614.83,3,0.0,549.18
ORD-2024-11981,2024-03-02,CUST-1116,Alex Rivera 82,Consumer,Latin America,Brazil,Office Supplies,Storage,278.46,4,0.1,122.78
ORD-2024-11982,2024-07-14,CUST-1047,Noah Davis 43,Home Office,Latin America,Brazil,Technology,Laptops,334.42,5,0.3,127.95
ORD-2024-11983,2024-03-14,CUST-1076,Liam Smith 85,Corporate,Europe,Spain,Office Supplies,Paper,293.55,3,0.35,-14.68
ORD-2024-11984,2024-05-07,CUST-1002,Liam Smith 71,Corporate,Latin America,Mexico,Office Supplies,Paper,342.9,7,0.3,146.87
ORD-2024-11985,2024-01-01,CUST-1033,Noah Davis 32,Corporate,Asia Pacific,Australia,Office Supplies,Storage,114.51,6,0.05,46.89
ORD-2024-11986,2024-08-05,CUST-1065,Benjamin Anderson 97,Consumer,Latin America,Mexico,Furniture,Chairs,3813.03,7,0.3,398.06
ORD-2024-11987,2025-03-25,CUST-1130,Benjamin Anderson 19,Consumer,Asia Pacific,India,Furniture,Desks,1534.15,5,0.3,199.46
